x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,index,label
45,1,221780,10,2,2,3,1,1,0,0,30,14044,-1.0
27,1,220754,9,4,8,3,1,0,0,0,70,27024,-1.0
53,8,151159,6,6,0,3,1,1,0,0,99,22779,-1.0
35,2,103710,13,2,5,4,1,0,0,0,16,7429,-1.0
33,1,159574,4,0,8,5,1,1,0,0,45,11137,-1.0
30,1,197058,12,4,12,3,1,0,0,0,40,7253,-1.0
28,1,328923,9,4,8,1,1,0,0,0,38,28949,-1.0
31,1,98639,9,4,7,4,1,1,0,0,40,29858,-1.0
66,2,260111,10,0,5,5,1,1,0,0,40,16079,1.0
63,1,101077,12,6,8,1,1,0,0,0,35,13722,-1.0
62,1,210464,9,4,6,1,3,0,0,0,38,30274,-1.0
43,1,153489,13,0,4,5,1,1,0,0,50,24527,-1.0
32,8,70985,9,0,10,5,1,1,4064,0,40,11798,-1.0
20,1,117210,9,4,2,2,1,1,0,0,40,11451,-1.0
30,1,123397,9,4,2,4,1,0,0,0,40,7948,-1.0
60,1,36077,4,6,11,3,1,1,0,0,40,28425,-1.0
42,1,212894,11,0,8,5,1,1,2407,0,40,16864,-1.0
23,1,391171,10,4,6,3,3,1,0,0,25,24891,-1.0
43,1,350661,15,5,14,3,1,1,0,0,50,20203,1.0
35,1,282951,13,0,3,5,1,1,0,0,70,2433,-1.0
25,2,394820,10,5,5,4,1,0,0,0,20,3129,-1.0
53,1,211654,10,0,7,5,1,1,0,0,50,24617,1.0
44,1,108438,6,5,11,4,3,0,0,0,40,15356,-1.0
19,1,472807,2,4,2,1,1,1,0,0,52,1722,-1.0
38,3,199346,10,0,3,0,1,0,0,0,45,28580,-1.0
44,1,124563,9,0,11,5,3,1,0,0,40,24766,-1.0
20,1,293726,10,4,7,3,1,1,0,0,40,23515,-1.0
30,1,48014,14,4,8,3,1,0,0,0,40,9902,-1.0
29,1,368949,10,0,2,5,1,1,0,0,40,885,1.0
37,5,239161,10,5,1,2,0,1,0,0,52,13933,-1.0
33,5,182971,10,0,1,5,1,1,0,1887,40,6644,1.0
46,1,201699,9,0,7,5,1,1,0,0,40,5096,1.0
50,1,279337,13,2,3,3,1,1,0,0,55,12536,1.0
38,8,257250,9,4,10,3,1,1,0,0,52,24449,-1.0
33,1,111567,14,0,3,5,1,1,0,1902,45,27423,1.0
40,1,173607,6,0,0,5,1,1,0,0,40,19286,-1.0
69,1,145656,10,3,8,3,1,0,0,0,24,1473,-1.0
47,1,160440,13,0,4,5,1,1,0,0,55,7291,1.0
20,1,56322,10,4,6,2,1,1,2176,0,25,8835,-1.0
51,1,306108,16,4,12,3,1,1,0,0,40,32511,1.0
39,5,143385,9,0,7,5,1,1,0,0,40,12402,-1.0
54,1,192862,9,2,3,4,1,0,0,0,45,696,-1.0
24,1,48343,7,4,6,3,3,0,0,0,40,4111,-1.0
76,0,25319,14,3,12,3,1,0,0,0,15,2323,-1.0
29,1,59231,10,0,7,5,1,1,0,0,42,14629,-1.0
54,1,338620,14,0,3,5,1,1,0,0,52,14517,1.0
38,5,329980,9,4,7,3,1,1,0,1876,40,30057,-1.0
21,1,52753,9,4,7,3,1,1,0,1504,40,5601,-1.0
66,1,22313,7,0,7,5,1,1,0,0,20,8095,-1.0
65,5,205024,9,0,6,5,1,1,0,0,8,12422,-1.0
41,5,396467,12,0,3,5,3,1,0,0,50,4084,1.0
27,1,204648,11,4,11,4,3,0,0,0,40,8611,-1.0
48,1,83444,11,0,3,5,1,1,0,0,43,13863,1.0
32,1,299635,10,0,3,5,1,1,0,0,50,20249,-1.0
26,4,197156,9,2,8,2,1,0,0,0,30,12585,-1.0
67,2,150516,9,3,5,4,1,1,0,0,3,26033,-1.0
40,8,240698,9,0,7,5,1,1,0,0,60,16691,-1.0
20,1,375698,10,4,8,2,1,0,0,0,15,30972,-1.0
50,8,114758,13,4,7,3,1,1,4416,0,45,18676,-1.0
51,1,29580,7,0,4,5,1,1,4386,0,30,16505,1.0
22,1,285775,11,4,7,2,1,1,0,0,40,7287,-1.0
82,3,120408,10,3,4,3,1,1,0,0,20,5520,-1.0
58,1,147653,10,0,8,0,1,0,0,0,32,2525,-1.0
26,5,213451,10,4,6,2,3,0,0,0,10,15033,-1.0
30,1,158420,13,4,11,3,1,1,0,0,25,28864,-1.0
64,4,277657,9,3,8,3,1,0,0,0,24,14266,-1.0
65,1,90907,3,0,6,5,2,1,0,0,40,11140,-1.0
47,1,151584,9,2,4,2,1,1,0,1876,40,7607,-1.0
43,1,218558,13,6,12,3,1,1,3325,0,40,21879,-1.0
17,1,132680,6,4,6,2,1,0,0,1602,10,29918,-1.0
68,2,76371,9,0,5,5,1,1,0,0,35,12964,-1.0
27,1,247819,10,4,8,3,1,0,0,0,15,28188,-1.0
56,1,98418,9,2,0,3,1,1,0,0,30,27884,-1.0
19,2,217194,6,4,5,2,1,1,0,0,30,27366,-1.0
46,1,73541,6,2,7,3,1,1,0,0,40,27229,-1.0
58,1,272902,13,3,3,4,1,0,0,0,40,29253,-1.0
36,4,147258,10,2,0,3,1,1,0,0,60,20219,-1.0
50,5,153064,9,0,3,5,1,1,5178,0,40,10593,1.0
47,1,173271,9,2,8,4,1,0,0,0,40,14415,-1.0
58,1,147707,7,0,4,5,1,1,0,0,40,15331,-1.0
40,4,141583,10,2,8,4,3,0,0,0,35,21223,-1.0
38,0,161463,10,0,6,5,3,1,0,0,40,8540,-1.0
41,1,202980,9,0,7,5,1,1,0,0,4,27346,-1.0
23,1,134997,9,2,6,4,1,0,0,0,80,3437,-1.0
27,1,147638,13,4,8,1,2,0,0,0,40,16881,-1.0
31,1,301168,10,4,7,3,1,1,0,0,40,7303,-1.0
21,1,305781,9,4,2,4,1,1,0,0,45,26638,-1.0
24,1,329852,9,4,11,3,1,1,0,0,40,880,-1.0
46,1,138626,10,0,7,5,1,1,0,0,40,4643,-1.0
46,1,102388,15,0,12,5,1,1,15024,0,45,523,1.0
31,1,409622,13,0,11,5,0,1,0,0,36,569,-1.0
32,5,244268,13,4,12,3,1,1,0,0,50,25209,-1.0
35,1,56352,11,0,6,5,1,1,0,0,40,30982,-1.0
33,1,351810,13,4,12,3,1,0,0,0,45,844,-1.0
34,1,293703,10,0,7,5,2,1,0,0,40,19208,-1.0
36,1,289148,10,2,6,4,1,0,0,0,40,7467,-1.0
35,1,178322,11,0,4,5,1,1,0,0,50,26772,1.0
34,1,117963,13,0,7,5,1,1,0,0,40,27178,1.0
26,1,292803,10,4,6,2,1,0,0,0,24,1298,-1.0
40,3,64885,14,0,4,5,1,1,0,0,70,17719,1.0
34,1,231238,5,5,10,4,3,1,0,0,40,15142,-1.0
22,1,175883,9,4,8,2,1,0,0,0,40,7558,-1.0
31,8,340939,13,4,14,3,1,1,0,0,40,4606,-1.0
23,1,200973,9,4,8,2,1,0,0,0,40,551,-1.0
32,1,74883,13,4,14,3,2,0,0,0,40,5296,-1.0
54,1,197481,10,2,8,4,1,0,0,0,40,26303,-1.0
44,1,106698,9,2,6,4,1,0,0,0,40,31022,-1.0
31,1,208881,10,0,7,5,1,1,0,0,40,23742,-1.0
32,8,112115,13,0,12,5,1,1,7688,0,40,13486,1.0
35,5,190964,13,0,7,5,1,1,0,0,40,28621,-1.0
30,1,392812,9,4,2,3,1,1,0,0,50,19950,-1.0
53,1,358056,7,2,6,4,1,0,0,0,40,30772,-1.0
25,1,108505,9,4,2,3,1,1,0,0,45,19968,-1.0
25,1,197651,10,4,14,2,1,0,0,0,43,11982,-1.0
34,5,429897,13,0,12,5,1,1,0,0,45,18119,1.0
30,1,35644,9,4,6,2,1,1,0,0,10,10136,-1.0
59,1,366618,5,0,6,5,1,1,0,0,30,9349,-1.0
19,1,185097,9,4,2,3,1,0,0,0,37,10529,-1.0
31,1,263561,13,0,3,5,1,1,0,2246,45,6460,1.0
49,1,184986,9,2,6,3,1,0,0,0,40,5126,-1.0
29,1,201954,13,4,3,3,1,1,0,0,35,10933,-1.0
32,1,127875,13,0,14,0,1,0,0,0,40,21735,1.0
32,1,100662,5,5,11,4,1,0,0,0,40,20616,-1.0
40,1,331651,10,5,6,3,1,0,0,0,40,14108,-1.0
43,1,339767,10,0,6,0,1,0,0,0,20,15060,1.0
47,1,30457,11,0,6,5,1,1,0,0,40,8165,-1.0
31,1,173350,9,4,6,3,1,0,0,0,30,10435,-1.0
23,1,141264,10,4,3,1,3,0,0,0,40,20676,-1.0
22,2,125905,10,4,5,2,1,1,0,0,40,27873,-1.0
54,0,75235,9,0,3,5,1,1,5178,0,40,23164,1.0
47,1,191277,9,0,0,5,1,1,0,0,50,10304,1.0
34,1,105493,14,2,12,4,1,0,0,0,40,20737,-1.0
42,1,192569,15,2,12,3,1,0,0,0,39,31279,1.0
43,1,252519,13,0,2,5,3,1,0,0,40,20060,1.0
78,8,59583,4,0,10,5,1,1,0,0,25,3400,-1.0
34,1,345705,9,2,7,3,1,1,0,1408,38,24086,-1.0
43,3,320984,10,0,11,5,1,1,0,0,50,30156,-1.0
34,1,190040,9,0,8,0,1,0,0,0,40,18992,-1.0
46,1,241935,7,0,6,5,3,1,7688,0,40,31028,1.0
43,1,174575,10,2,12,4,1,1,0,0,45,4304,-1.0
44,1,192976,9,0,0,5,4,1,0,0,40,8825,-1.0
25,2,192321,12,4,5,2,1,0,0,0,80,29945,-1.0
19,1,232368,10,4,6,2,1,0,0,0,35,20198,-1.0
32,1,182323,5,0,7,5,1,1,0,0,40,13778,-1.0
38,3,189679,13,0,12,5,1,1,0,0,50,30035,1.0
65,5,254413,10,2,3,3,1,0,0,0,40,5549,-1.0
32,1,281540,10,0,14,5,1,1,0,0,50,20741,-1.0
43,1,51506,8,0,0,5,1,1,0,0,40,19947,-1.0
28,1,394927,10,0,14,5,1,1,0,0,40,21572,1.0
42,5,271521,10,0,1,5,0,1,0,0,40,31755,1.0
42,1,191765,9,4,8,1,3,0,0,2339,40,14898,-1.0
49,3,246891,13,0,8,5,1,1,0,0,40,18844,1.0
30,2,164940,9,5,5,4,3,0,0,0,25,1549,-1.0
25,0,207342,10,4,3,3,3,1,0,0,40,23042,-1.0
35,1,77820,10,0,7,5,1,1,0,0,60,20263,-1.0
28,1,183802,9,0,0,5,1,1,0,0,55,14700,-1.0
55,1,252714,11,0,8,5,1,1,0,0,40,1766,-1.0
20,2,346341,10,4,5,3,1,0,0,0,35,11487,-1.0
18,1,187770,9,4,2,2,1,1,0,0,30,16432,-1.0
48,1,139290,6,5,11,2,1,0,0,0,48,10167,-1.0
29,1,210464,5,0,11,5,1,1,0,0,40,917,-1.0
32,1,202729,9,0,0,2,1,1,0,0,40,504,-1.0
41,4,108945,9,4,0,3,1,0,14344,0,40,5050,1.0
20,1,108887,9,4,11,2,1,0,0,0,40,24338,-1.0
22,1,185452,13,4,3,2,1,0,0,0,40,23929,-1.0
44,1,145160,16,0,12,5,1,1,0,0,40,31457,1.0
39,1,238415,13,0,3,5,1,1,0,0,50,26990,1.0
30,1,165235,13,0,8,0,2,0,0,0,40,22722,1.0
39,1,216129,12,2,3,4,3,0,0,0,35,26476,-1.0
32,1,257043,9,4,8,3,1,0,0,0,42,9587,-1.0
36,2,168223,13,4,5,2,1,0,0,0,40,2293,-1.0
31,1,703107,9,4,11,3,3,1,0,0,40,13481,-1.0
27,1,419146,3,4,6,3,1,1,0,0,75,7604,-1.0
69,3,182451,13,5,3,3,1,1,0,0,40,18120,-1.0
31,1,147284,16,0,12,5,1,1,0,1977,99,24517,1.0
45,1,190482,9,2,11,4,1,1,0,0,40,7041,-1.0
22,1,214731,6,0,11,0,1,0,0,0,40,29447,-1.0
18,1,170627,7,4,6,2,1,0,0,0,15,8821,-1.0
40,1,193882,11,4,11,2,1,1,0,0,40,11928,-1.0
46,1,155489,12,0,7,5,1,1,0,0,44,20295,1.0
50,1,174102,9,2,7,2,1,1,0,0,40,13754,-1.0
19,1,63918,10,4,8,3,1,1,0,0,40,5151,-1.0
22,2,57827,10,4,5,2,1,1,0,0,40,27003,-1.0
27,1,394927,13,0,4,5,1,1,0,0,55,24971,-1.0
20,1,323009,9,4,8,4,1,0,0,0,40,17081,-1.0
41,3,94113,14,0,3,5,1,1,0,0,60,19793,1.0
37,1,215476,9,4,2,4,3,0,0,0,30,9440,-1.0
51,1,40641,10,0,3,5,1,1,0,0,60,11758,1.0
19,2,369678,9,4,5,3,0,1,0,0,30,6303,-1.0
49,1,122177,9,4,2,2,1,1,0,0,80,24969,-1.0
67,2,159542,3,3,5,4,3,0,0,0,40,6759,-1.0
40,1,202872,9,0,4,0,1,0,0,0,40,3553,1.0
24,1,228613,7,4,11,4,1,0,0,0,40,10806,-1.0
62,5,249078,13,2,12,3,3,0,0,0,40,20709,-1.0
36,1,180859,11,0,2,5,1,1,0,0,38,846,-1.0
50,5,46401,13,2,12,4,1,0,0,0,50,5460,-1.0
22,5,164775,3,4,2,1,1,1,0,0,40,15590,1.0
24,2,212300,9,5,5,3,1,0,0,0,38,2383,-1.0
28,1,37359,13,0,4,5,1,1,0,0,60,13207,1.0
38,1,167725,13,6,0,3,0,1,0,0,84,311,-1.0
27,4,553473,13,0,1,0,3,0,0,0,48,19824,-1.0
45,1,377757,5,0,0,5,1,1,0,0,40,30092,-1.0
37,1,183345,11,4,7,3,1,1,0,0,45,3443,-1.0
40,0,391744,9,4,8,4,3,0,0,0,40,22879,-1.0
44,1,302424,9,2,11,3,1,1,0,0,55,29696,-1.0
47,0,204900,9,0,12,0,3,0,0,0,40,8505,-1.0
55,8,189721,9,0,7,5,1,1,0,0,20,5043,-1.0
45,5,318280,10,0,12,5,1,1,7688,0,50,2653,1.0
29,1,251905,12,0,7,5,1,1,0,0,45,19216,-1.0
35,1,342768,9,0,7,5,1,1,0,0,40,24661,-1.0
51,1,335997,9,0,3,5,1,1,4386,0,55,6618,1.0
23,1,549349,10,4,14,2,1,1,0,0,40,9985,-1.0
29,1,180758,12,4,7,3,1,1,0,0,60,12968,-1.0
43,1,221550,14,4,6,3,1,0,0,0,30,9304,-1.0
21,4,129345,10,4,1,3,1,1,0,0,40,16991,-1.0
46,1,324655,14,0,14,5,1,1,0,1902,40,32284,1.0
18,1,216730,7,4,6,2,1,1,0,0,12,23969,-1.0
51,1,204447,10,0,12,5,1,1,0,0,45,29482,1.0
46,1,54985,9,0,11,5,1,1,0,1887,40,6333,1.0
30,1,296453,9,4,7,3,1,1,0,0,35,4407,-1.0
39,1,179579,9,4,7,2,1,1,0,0,40,28845,-1.0
60,2,141580,9,0,5,5,1,1,0,0,50,25004,1.0
23,1,147253,12,4,4,3,1,1,0,0,40,26948,-1.0
31,1,286406,9,4,3,3,1,1,3325,0,40,15143,-1.0
25,5,198813,13,4,8,1,3,0,0,0,40,11556,-1.0
23,1,252153,10,4,6,3,1,0,0,0,28,32144,-1.0
41,1,118212,13,0,7,5,1,1,3103,0,40,5106,1.0
45,1,170099,10,2,7,3,1,1,0,0,40,12918,-1.0
55,1,144071,13,0,14,5,1,1,0,0,18,13210,1.0
36,1,226013,9,0,11,5,3,1,5178,0,40,29485,1.0
41,4,27305,14,0,12,5,1,1,0,0,40,26491,1.0
64,8,31826,9,0,3,5,1,1,0,0,45,26472,1.0
61,1,162391,4,0,0,5,1,1,0,1651,40,5426,-1.0
33,4,43716,10,0,7,5,1,1,0,0,4,7390,-1.0
21,1,118693,10,4,2,2,1,1,0,0,40,1003,-1.0
37,1,271767,13,4,3,3,1,1,0,0,48,4876,1.0
35,1,113322,11,0,4,5,1,1,0,0,40,28485,-1.0
40,0,75313,13,0,12,5,1,1,7688,0,66,9521,1.0
30,1,63861,12,4,14,3,1,0,0,0,40,24770,-1.0
19,1,343200,10,4,4,2,1,0,0,0,25,24546,-1.0
38,1,188888,13,4,3,3,1,1,0,1340,40,12894,-1.0
24,1,86153,10,4,8,3,1,0,0,0,40,603,-1.0
17,1,154908,6,4,6,2,1,0,0,0,10,30027,-1.0
36,1,66304,13,0,3,5,1,1,0,0,55,22832,1.0
50,1,193871,13,2,3,4,1,0,0,0,40,4118,-1.0
24,1,174043,13,4,6,3,1,1,0,0,40,27966,-1.0
28,1,23324,10,4,2,3,1,1,0,0,40,22473,-1.0
40,1,223277,13,0,8,5,1,1,0,0,50,2804,1.0
25,1,322585,9,4,4,3,1,1,0,0,45,13934,-1.0
25,1,114150,9,4,2,1,1,1,0,0,40,17768,-1.0
22,1,215546,12,4,3,3,1,1,0,0,55,13573,-1.0
34,1,112564,9,0,0,5,1,1,0,0,45,9422,-1.0
33,1,184833,9,4,6,3,1,0,0,0,35,16798,-1.0
43,1,242968,14,0,3,5,2,1,0,0,40,22294,1.0
38,1,31848,11,0,7,5,1,1,0,0,40,31301,1.0
24,1,122272,13,4,10,2,1,0,0,0,40,2321,-1.0
31,1,100997,10,0,12,5,4,1,0,0,40,737,-1.0
19,2,258026,9,4,5,3,1,0,0,0,16,11724,-1.0
59,8,56392,10,0,10,5,1,1,0,1579,60,25616,-1.0
68,5,177596,6,5,6,3,3,0,0,0,90,19101,-1.0
32,1,207201,13,4,12,3,1,1,0,0,45,7984,1.0
35,1,136343,9,4,4,3,1,1,0,0,40,1797,-1.0
19,1,247298,8,6,6,2,0,0,0,0,20,24682,-1.0
37,4,108293,12,2,12,4,1,0,0,0,38,8024,-1.0
37,8,75050,11,0,7,5,1,1,0,0,55,17118,-1.0
17,1,63734,6,4,2,2,1,1,0,0,20,18477,-1.0
45,1,158685,9,5,4,3,1,0,0,0,40,6328,-1.0
41,1,444743,9,2,14,4,1,0,0,0,40,10482,-1.0
30,1,35724,15,0,12,0,1,0,0,0,45,26109,1.0
26,1,51961,13,4,8,3,3,1,0,0,20,6090,-1.0
42,1,203554,14,0,3,5,1,1,0,0,60,21944,1.0
39,3,135500,9,0,3,5,1,1,0,1977,40,31873,1.0
25,1,153841,10,4,8,2,1,0,0,0,40,9918,-1.0
21,1,208503,10,4,0,2,1,1,0,0,10,31954,-1.0
26,1,211424,10,0,2,5,1,1,0,0,40,10480,1.0
35,3,140854,9,4,0,3,1,1,0,0,60,6942,-1.0
27,2,147638,14,4,5,3,0,0,0,0,40,25103,-1.0
23,1,189468,11,0,11,2,1,0,0,0,30,31738,-1.0
65,3,81413,9,0,10,5,1,1,0,2352,65,19473,-1.0
27,1,106935,10,5,4,3,1,1,0,0,40,23353,-1.0
32,1,270335,13,0,8,1,1,1,0,0,40,16303,1.0
32,1,107843,9,0,11,5,1,1,5178,0,50,22642,1.0
26,5,425092,14,4,12,3,1,0,2174,0,40,29631,-1.0
67,1,335979,9,3,4,3,1,0,991,0,18,2595,-1.0
33,0,129707,10,4,3,3,1,1,0,0,50,31699,-1.0
46,1,44671,13,0,1,5,1,1,0,0,40,4354,-1.0
43,1,282069,10,2,7,4,1,1,0,0,42,31701,-1.0
34,8,353881,9,0,3,5,1,1,0,0,60,10993,-1.0
51,1,230858,10,0,7,5,1,1,0,1977,60,21587,1.0
39,3,372525,14,0,3,5,1,1,0,0,60,15469,1.0
26,4,177035,7,2,6,4,1,0,0,0,40,32083,-1.0
30,2,97281,10,5,5,3,1,1,0,0,60,21593,-1.0
46,1,154405,9,0,2,5,3,1,0,0,40,19388,-1.0
44,1,721161,10,5,11,3,3,1,0,0,40,16154,-1.0
41,1,198196,9,0,0,5,1,1,0,0,40,18736,-1.0
18,1,333611,3,4,6,1,1,1,0,0,54,26022,-1.0
57,1,73051,13,0,3,5,1,1,0,0,40,17750,-1.0
38,1,298841,9,2,8,2,1,0,0,0,40,204,-1.0
25,1,304032,9,4,8,2,1,1,0,0,36,27709,-1.0
49,1,185041,9,0,11,5,1,1,0,0,40,21363,-1.0
22,0,100345,9,4,2,2,1,1,0,0,43,14094,-1.0
46,1,165138,11,0,7,5,1,1,0,0,40,17089,-1.0
19,4,127085,10,4,6,2,1,1,0,0,10,19061,-1.0
53,2,251804,3,3,5,4,3,0,0,0,30,823,-1.0
28,1,183885,9,4,6,2,1,1,0,0,30,6187,-1.0
40,1,179508,9,0,11,5,1,1,0,0,55,18991,-1.0
64,2,50171,9,0,5,5,1,1,0,0,10,22893,-1.0
34,1,142897,14,0,3,5,2,1,7298,0,35,26432,1.0
25,1,187653,9,4,2,3,1,1,0,0,48,2795,-1.0
20,2,210029,10,4,5,2,1,0,0,0,40,26174,-1.0
22,1,110677,10,5,6,2,1,0,0,0,40,2354,-1.0
25,5,476599,13,4,12,3,1,0,0,0,40,1130,-1.0
32,1,187901,11,4,3,3,1,0,0,0,23,22908,-1.0
24,1,326587,10,4,4,3,1,1,0,0,40,16959,-1.0
39,1,150057,10,0,7,5,1,1,0,0,55,10465,1.0
38,5,73715,10,0,1,5,1,1,0,0,60,1892,1.0
32,1,180284,6,0,7,5,1,1,0,0,40,17845,1.0
67,0,223257,9,3,6,4,1,1,0,0,40,21906,-1.0
41,1,225892,10,0,7,5,1,1,0,0,48,6070,1.0
18,1,220836,7,4,6,3,1,0,0,0,20,32154,-1.0
34,8,213226,13,0,3,5,1,1,0,1485,35,15474,-1.0
23,1,520759,9,4,6,3,3,1,0,0,30,30002,-1.0
50,1,175029,9,0,2,5,1,1,0,0,40,31142,1.0
84,2,127184,3,0,5,5,1,1,0,0,20,16511,-1.0
34,1,153942,11,0,4,5,1,1,0,0,40,9162,-1.0
38,1,91039,14,0,3,5,1,1,0,0,65,10650,1.0
19,1,125591,7,4,6,3,1,0,0,0,40,27516,-1.0
30,8,85708,9,0,7,5,1,1,0,0,40,152,-1.0
39,1,286026,13,0,8,5,1,1,0,0,40,25932,1.0
24,8,174391,9,0,8,0,1,0,0,0,40,5019,-1.0
33,1,232475,9,0,7,5,1,1,0,0,40,28119,1.0
24,1,177287,8,4,6,2,1,0,0,0,38,24997,-1.0
28,5,218990,11,0,1,5,3,1,0,0,46,27356,-1.0
23,1,233626,13,4,4,3,1,1,0,0,25,3570,-1.0
49,1,34446,10,0,0,5,1,1,0,0,40,2682,-1.0
49,5,192349,14,4,12,3,1,0,4650,0,40,32054,-1.0
23,1,257621,13,4,4,3,1,0,0,0,45,7192,-1.0
23,0,53245,13,4,12,3,1,1,0,0,40,20803,-1.0
64,1,192884,15,0,3,5,1,1,0,0,60,697,-1.0
56,8,66356,10,0,10,5,1,1,0,0,50,30496,-1.0
34,5,205704,14,4,12,3,1,1,0,0,35,21477,-1.0
57,3,199768,9,0,4,5,1,1,0,1902,30,17463,1.0
41,4,75409,13,0,12,0,1,0,0,0,40,3295,1.0
47,1,201699,12,0,4,5,1,1,5178,0,50,7978,1.0
57,1,211804,13,0,12,5,1,1,3103,0,50,11712,1.0
76,5,178665,5,0,6,5,1,1,0,0,30,26830,-1.0
45,0,88564,10,0,3,5,1,1,7688,0,40,14511,1.0
31,1,164243,10,0,7,5,1,1,0,1579,40,11685,-1.0
37,1,196338,5,5,9,4,1,0,0,0,16,14019,-1.0
30,1,23778,4,5,2,3,1,1,0,0,40,8238,-1.0
27,1,377680,11,4,4,3,1,1,0,0,50,3497,-1.0
47,1,199058,10,0,12,5,1,1,0,0,40,7243,1.0
40,1,136244,10,0,8,0,1,0,0,0,40,16669,-1.0
39,5,327435,9,2,7,4,1,0,0,0,40,19798,-1.0
50,2,204577,13,0,5,5,3,1,0,1902,60,16692,1.0
26,1,31290,9,0,8,0,1,0,0,0,40,31564,1.0
45,1,168598,8,0,8,0,3,0,3103,0,40,19651,1.0
48,8,324173,11,2,3,3,1,0,0,0,50,29737,-1.0
43,4,146908,10,0,7,5,1,1,0,0,40,29180,-1.0
53,1,150980,10,0,11,5,1,1,3137,0,40,12928,-1.0
45,1,301802,13,0,0,5,1,1,0,0,50,26839,1.0
31,1,319146,11,0,7,5,1,1,4386,0,40,20186,1.0
45,1,120724,14,0,3,5,1,1,4386,0,40,5674,-1.0
24,1,154165,5,2,6,2,1,0,0,0,40,4506,-1.0
39,1,255027,11,2,3,4,3,0,0,0,40,11322,-1.0
42,1,143582,4,0,6,1,2,0,0,0,48,13621,-1.0
55,1,60193,9,2,8,3,1,0,0,0,40,11466,-1.0
34,1,241360,9,0,12,5,1,1,0,0,40,28049,-1.0
38,1,283122,9,0,11,5,1,1,0,0,40,31561,1.0
32,1,182714,9,4,4,3,1,0,0,0,45,31046,-1.0
33,1,176992,10,0,7,5,1,1,0,0,40,12073,1.0
37,1,341672,13,5,14,3,2,1,0,0,40,8120,-1.0
34,5,209213,13,4,12,1,3,1,0,0,15,30323,-1.0
28,1,192384,10,0,2,5,1,1,0,0,40,4371,1.0
41,3,112262,9,0,7,5,1,1,0,0,50,7982,-1.0
25,1,64860,10,6,8,4,1,0,0,0,22,25266,-1.0
30,0,48458,10,4,8,2,3,0,0,0,40,26428,-1.0
57,4,39380,9,5,6,3,1,0,0,0,35,25553,-1.0
42,1,106900,11,4,14,3,1,1,0,0,40,25632,-1.0
22,1,140001,13,4,8,3,1,1,0,0,40,19362,-1.0
70,2,149040,9,3,5,3,1,0,2964,0,12,4936,-1.0
52,1,104501,10,0,12,5,1,1,0,0,40,849,1.0
29,1,412435,9,0,3,0,1,0,0,0,40,14183,-1.0
43,8,145441,15,0,12,5,1,1,0,0,30,28526,1.0
30,1,329425,10,4,1,2,1,1,0,0,48,7084,-1.0
63,4,109735,9,2,8,3,1,0,0,0,38,13276,-1.0
40,1,277647,13,0,12,5,1,1,0,0,40,9787,1.0
58,2,169982,10,0,5,5,1,1,0,0,40,13343,1.0
48,1,232145,9,2,11,3,1,1,0,0,40,7883,-1.0
49,1,218357,11,2,12,3,1,0,0,0,38,5484,-1.0
32,1,317219,14,4,12,3,1,0,0,1590,40,26059,-1.0
71,2,144872,10,0,5,5,1,1,6514,0,40,2849,1.0
42,1,198619,11,0,11,5,1,1,0,0,40,8861,-1.0
39,1,301568,10,2,4,4,1,0,0,0,40,30794,-1.0
22,1,202416,13,4,8,2,1,0,0,0,40,16968,-1.0
32,1,29312,10,4,2,2,1,1,0,0,40,5355,-1.0
42,1,274913,9,2,7,4,1,1,0,0,45,32169,-1.0
47,3,212120,9,0,7,5,1,1,0,0,40,24366,1.0
44,1,358199,10,0,4,5,1,1,0,0,45,1669,1.0
62,8,136684,9,3,8,1,1,0,0,0,30,17256,-1.0
50,1,180522,10,4,2,3,1,1,0,0,38,16172,-1.0
35,1,180686,9,0,7,5,1,1,3137,0,40,29942,-1.0
27,1,244566,6,0,2,5,1,1,0,0,40,17733,-1.0
41,8,443508,9,0,3,5,1,1,0,0,50,7226,-1.0
24,1,230475,9,0,7,5,1,1,0,0,44,15080,-1.0
36,1,206951,13,0,4,5,1,1,0,1902,45,22269,1.0
22,1,72310,7,4,0,3,1,1,0,0,65,23688,-1.0
50,1,187830,13,4,3,3,1,1,0,0,50,29441,1.0
32,1,154087,9,0,3,5,1,1,0,0,40,16359,-1.0
17,1,127366,7,4,4,2,1,0,0,0,8,21124,-1.0
43,1,117158,10,0,7,5,1,1,0,0,45,31833,1.0
40,1,180985,14,0,3,5,1,1,0,0,50,809,1.0
21,1,136610,8,4,2,2,1,1,0,0,32,9398,-1.0
32,1,44677,13,4,8,3,1,1,0,0,40,25619,-1.0
60,8,35649,13,0,7,5,1,1,0,0,40,8086,-1.0
30,1,24292,13,0,4,5,1,1,0,0,45,20159,1.0
40,1,200479,11,0,12,5,1,1,0,0,40,26569,-1.0
47,5,198660,13,0,12,5,1,1,0,0,40,26952,1.0
35,8,372525,13,4,3,3,1,1,0,0,40,3480,-1.0
33,1,56701,13,0,12,5,1,1,15024,0,75,19290,1.0
35,1,410034,10,2,4,3,1,1,0,0,50,1640,-1.0
46,1,326857,14,0,4,5,1,1,0,2415,65,4744,1.0
36,1,187983,13,0,12,0,1,0,0,0,40,161,-1.0
37,8,255454,10,4,12,3,3,1,0,0,40,27449,-1.0
17,1,113301,7,4,2,2,1,1,0,0,12,12235,-1.0
